SKU,UPC,Category,Brand,Product Name,Title,Color,Size,images link,Description,Net Weight,Net Weigth Unit,Case Width,Case Length,Case Height,Case Unit,qty per case
L00552,L00552-O--YEL-2XL,Fleece,CSW 24/7,Flash,Adult Pullover Hooded Sweatshirt (intense colors),Yellow,2XL,https://canadasportswear.com/cdn/shop/files/L00552-Yellow-front_2000x.jpg?v=1719370056,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd 65% polyester, 35% cotton fleece. 3 ply fleece, Self fabric lined hood with drawcord. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. INTENSE COLORS",1.66,lbs,16,24,17,in,24
L00552,L00552-O-YEL-3XL,Fleece,CSW 24/7,Flash,Adult Pullover Hooded Sweatshirt (intense colors),Yellow,3XL,https://canadasportswear.com/cdn/shop/files/L00552-Yellow-front_2000x.jpg?v=1719370056,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd 65% polyester, 35% cotton fleece. 3 ply fleece, Self fabric lined hood with drawcord. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. INTENSE COLORS",1.78,lbs,16,24,17,in,20
L00552,L00552-O-YEL-4XL,Fleece,CSW 24/7,Flash,Adult Pullover Hooded Sweatshirt (intense colors),Yellow,4XL,https://canadasportswear.com/cdn/shop/files/L00552-Yellow-front_2000x.jpg?v=1719370056,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd 65% polyester, 35% cotton fleece. 3 ply fleece, Self fabric lined hood with drawcord. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. INTENSE COLORS",1.84,lbs,16,24,17,in,20
L00555,L00555-BLA-XS,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Black,XS,https://canadasportswear.com/cdn/shop/files/L00555_BLACK_F_720x.jpg?v=1698767138,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",1.1,lbs,16,24,17,in,28
L00555,L00555-BLA-S,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Black,S,https://canadasportswear.com/cdn/shop/files/L00555_BLACK_F_720x.jpg?v=1698767138,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",1.23,lbs,16,24,17,in,24
L00555,L00555-BLA-M,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Black,M,https://canadasportswear.com/cdn/shop/files/L00555_BLACK_F_720x.jpg?v=1698767138,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",1.54,lbs,16,24,17,in,24
L00555,L00555-BLA-L,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Black,L,https://canadasportswear.com/cdn/shop/files/L00555_BLACK_F_720x.jpg?v=1698767138,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",1.6,lbs,16,24,17,in,24
L00555,L00555-BLA-XL,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Black,XL,https://canadasportswear.com/cdn/shop/files/L00555_BLACK_F_720x.jpg?v=1698767138,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",1.65,lbs,16,24,17,in,25
L00555,L00555-O-BLA-2XL,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Black,2XL,https://canadasportswear.com/cdn/shop/files/L00555_BLACK_F_720x.jpg?v=1698767138,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",1.7,lbs,16,24,17,in,24
L00555,L00555-O-BLA-3XL,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Black,3XL,https://canadasportswear.com/cdn/shop/files/L00555_BLACK_F_720x.jpg?v=1698767138,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",1.8,lbs,16,24,17,in,20
L00555,L00555-O-BLA-4XL,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Black,4XL,https://canadasportswear.com/cdn/shop/files/L00555_BLACK_F_720x.jpg?v=1698767138,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",2.1,lbs,16,24,17,in,20
L00555,L00555-CHA-XS,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Charcoal,XS,https://canadasportswear.com/cdn/shop/files/L00555_CHARCOAL_009_720x.jpg?v=1698767140,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",1.1,lbs,16,24,17,in,28
L00555,L00555-CHA-S,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Charcoal,S,https://canadasportswear.com/cdn/shop/files/L00555_CHARCOAL_009_720x.jpg?v=1698767140,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",1.23,lbs,16,24,17,in,24
L00555,L00555-CHA-M,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Charcoal,M,https://canadasportswear.com/cdn/shop/files/L00555_CHARCOAL_009_720x.jpg?v=1698767140,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",1.54,lbs,16,24,17,in,24
L00555,L00555-CHA-L,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Charcoal,L,https://canadasportswear.com/cdn/shop/files/L00555_CHARCOAL_009_720x.jpg?v=1698767140,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",1.6,lbs,16,24,17,in,24
L00555,L00555-CHA-XL,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Charcoal,XL,https://canadasportswear.com/cdn/shop/files/L00555_CHARCOAL_009_720x.jpg?v=1698767140,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",1.65,lbs,16,24,17,in,25
L00555,L00555-O-CHA-2XL,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Charcoal,2XL,https://canadasportswear.com/cdn/shop/files/L00555_CHARCOAL_009_720x.jpg?v=1698767140,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",1.7,lbs,16,24,17,in,24
L00555,L00555-O-CHA-3XL,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Charcoal,3XL,https://canadasportswear.com/cdn/shop/files/L00555_CHARCOAL_009_720x.jpg?v=1698767140,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",1.8,lbs,16,24,17,in,20
L00555,L00555-O-CHA-4XL,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Charcoal,4XL,https://canadasportswear.com/cdn/shop/files/L00555_CHARCOAL_009_720x.jpg?v=1698767140,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",2.1,lbs,16,24,17,in,20
L00555,L00555-GRE-XS,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Grey,XS,https://canadasportswear.com/cdn/shop/files/L00555_GRY_HEATHER_004_720x.jpg?v=1698767141,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",1.1,lbs,16,24,17,in,28
L00555,L00555-GRE-S,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Grey,S,https://canadasportswear.com/cdn/shop/files/L00555_GRY_HEATHER_004_720x.jpg?v=1698767141,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",1.23,lbs,16,24,17,in,24
L00555,L00555-GRE-M,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Grey,M,https://canadasportswear.com/cdn/shop/files/L00555_GRY_HEATHER_004_720x.jpg?v=1698767141,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",1.54,lbs,16,24,17,in,24
L00555,L00555-GRE-L,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Grey,L,https://canadasportswear.com/cdn/shop/files/L00555_GRY_HEATHER_004_720x.jpg?v=1698767141,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",1.6,lbs,16,24,17,in,24
L00555,L00555-GRE-XL,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Grey,XL,https://canadasportswear.com/cdn/shop/files/L00555_GRY_HEATHER_004_720x.jpg?v=1698767141,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",1.65,lbs,16,24,17,in,25
L00555,L00555-O-GRE-2XL,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Grey,2XL,https://canadasportswear.com/cdn/shop/files/L00555_GRY_HEATHER_004_720x.jpg?v=1698767141,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",1.7,lbs,16,24,17,in,24
L00555,L00555-O-GRE-3XL,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Grey,3XL,https://canadasportswear.com/cdn/shop/files/L00555_GRY_HEATHER_004_720x.jpg?v=1698767141,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",1.8,lbs,16,24,17,in,20
L00555,L00555-O-GRE-4XL,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Grey,4XL,https://canadasportswear.com/cdn/shop/files/L00555_GRY_HEATHER_004_720x.jpg?v=1698767141,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",2.1,lbs,16,24,17,in,20
L00555,L00555-NAV-XS,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Navy,XS,https://canadasportswear.com/cdn/shop/files/L00555_NAVY_F_720x.jpg?v=1698767139,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",1.1,lbs,16,24,17,in,28
L00555,L00555-NAV-S,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Navy,S,https://canadasportswear.com/cdn/shop/files/L00555_NAVY_F_720x.jpg?v=1698767139,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",1.23,lbs,16,24,17,in,24
L00555,L00555-NAV-M,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Navy,M,https://canadasportswear.com/cdn/shop/files/L00555_NAVY_F_720x.jpg?v=1698767139,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",1.54,lbs,16,24,17,in,24
L00555,L00555-NAV-L,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Navy,L,https://canadasportswear.com/cdn/shop/files/L00555_NAVY_F_720x.jpg?v=1698767139,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",1.6,lbs,16,24,17,in,24
L00555,L00555-NAV-XL,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Navy,XL,https://canadasportswear.com/cdn/shop/files/L00555_NAVY_F_720x.jpg?v=1698767139,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",1.65,lbs,16,24,17,in,25
L00555,L00555-O-NAV-2XL,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Navy,2XL,https://canadasportswear.com/cdn/shop/files/L00555_NAVY_F_720x.jpg?v=1698767139,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",1.7,lbs,16,24,17,in,24
L00555,L00555-O-NAV-3XL,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Navy,3XL,https://canadasportswear.com/cdn/shop/files/L00555_NAVY_F_720x.jpg?v=1698767139,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",1.8,lbs,16,24,17,in,20
L00555,L00555-O-NAV-4XL,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Navy,4XL,https://canadasportswear.com/cdn/shop/files/L00555_NAVY_F_720x.jpg?v=1698767139,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",2.1,lbs,16,24,17,in,20
L00555,L00555-RED-XS,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Red,XS,https://canadasportswear.com/cdn/shop/files/L00555_RED_F_720x.jpg?v=1698767139,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",1.1,lbs,16,24,17,in,28
L00555,L00555-RED-S,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Red,S,https://canadasportswear.com/cdn/shop/files/L00555_RED_F_720x.jpg?v=1698767139,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",1.23,lbs,16,24,17,in,24
L00555,L00555-RED-M,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Red,M,https://canadasportswear.com/cdn/shop/files/L00555_RED_F_720x.jpg?v=1698767139,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",1.54,lbs,16,24,17,in,24
L00555,L00555-RED-L,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Red,L,https://canadasportswear.com/cdn/shop/files/L00555_RED_F_720x.jpg?v=1698767139,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",1.6,lbs,16,24,17,in,24
L00555,L00555-RED-XL,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Red,XL,https://canadasportswear.com/cdn/shop/files/L00555_RED_F_720x.jpg?v=1698767139,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",1.65,lbs,16,24,17,in,25
L00555,L00555-O-RED-2XL,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Red,2XL,https://canadasportswear.com/cdn/shop/files/L00555_RED_F_720x.jpg?v=1698767139,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",1.7,lbs,16,24,17,in,24
L00555,L00555-O-RED-3XL,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Red,3XL,https://canadasportswear.com/cdn/shop/files/L00555_RED_F_720x.jpg?v=1698767139,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",1.8,lbs,16,24,17,in,20
L00555,L00555-O-RED-4XL,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Red,4XL,https://canadasportswear.com/cdn/shop/files/L00555_RED_F_720x.jpg?v=1698767139,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",2.1,lbs,16,24,17,in,20
L00555,L00555-ROY-XS,Fleece,CSW 24/7,Surfer,Adult Full Zip Hoodie,Royal,XS,https://canadasportswear.com/cdn/shop/files/L00555_ROYAL_F_720x.jpg?v=1698767139,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Self fabric lined hood with drawcord.  Rib knit cuff and hem.  Kangaroo pocket. YKK zipper.  Tear away label.  DTG - direct to garment printer friendly ",1.1,lbs,16,24,17,in,28
